,Product_Name,Source,Ratings,Brand,Price,Actual_price,Category
695,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/14/55/g10101.png.c926b91455.999x185x185.jpg,4.5 - 5.0,Canon,"8,500.00","10,795.00",Printers
696,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/99/e1/1212.jpg.cb37c999e1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"8,515.00","11,250.00",Printers
697,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/79/0f/g173012df9c70d3bf84d33bce1d42294b08aafg1x3xminiblkasfrclen362x320.png.efb246790f.999x185x185.jpg,4.5 - 5.0,Canon,"8,800.00","10,325.00",Printers
698,HP Deskjet 1212 Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/af/fa/mrp.jpg.36ebc7affa.999x185x185.jpg,4.5 - 5.0,BANDHARA,"8,939.00","16,400.00",Printers
699,HP Deskjet 1212 Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/ee/20/mrp.jpg.dd09b5ee20.999x185x185.jpg,4.5 - 5.0,BANDHARA,"8,939.00","14,400.00",Printers
700,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/99/e1/1212.jpg.cb37c999e1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"8,979.00","11,000.00",Printers
701,HP Deskjet 1212 Colour Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/79/6d/mrp.jpg.178f97796d.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,029.00","13,500.00",Printers
702,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/6b/9c/mrp.jpg.85f7896b9c.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,034.00","19,000.00",Printers
703,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,034.00","17,000.00",Printers
704,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/4a/4f/mrp.jpg.074dbe4a4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,035.00","16,000.00",Printers
705,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/fc/be/mrp.jpg.ad2b06fcbe.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,035.00","16,000.00",Printers
706,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/fc/be/mrp.jpg.ad2b06fcbe.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,035.00","18,000.00",Printers
707,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/79/0f/g173012df9c70d3bf84d33bce1d42294b08aafg1x3xminiblkasfrclen362x320.png.efb246790f.999x185x185.jpg,4.0 - 4.49,Canon,"9,049.00","10,325.00",Printers
708,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/4a/4f/mrp.jpg.074dbe4a4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,170.00","14,000.00",Printers
709,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/c7/d8/mrp.jpg.fab23ec7d8.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,189.00","17,000.00",Printers
710,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/22/21/mrp.jpg.1a11f52221.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,189.00","19,000.00",Printers
711,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/4a/4f/mrp.jpg.074dbe4a4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,192.00","19,000.00",Printers
712,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/4a/4f/mrp.jpg.074dbe4a4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,193.00","19,000.00",Printers
713,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/82/1d/mrp.jpg.3cf2af821d.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,193.00","17,000.00",Printers
714,HP DESKJET 1212 PRINTER,https://assets-mkpbg.gem.gov.in/img/othe/7088122/42/45/mrp.jpg.f54ae94245.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,219.00","16,500.00",Printers
715,HP DESKJET 1212 PRINTER,https://assets-mkpbg.gem.gov.in/img/othe/7088122/a1/91/mrp.jpg.7adc00a191.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,234.00","14,500.00",Printers
716,HP Deskjet 1212 Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/42/45/mrp.jpg.f54ae94245.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,270.00","14,400.00",Printers
717,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/91/41/mrp.jpg.96a9369141.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,289.00","19,000.00",Printers
718,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/64/6f/mrp.jpg.6b1c25646f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,289.00","17,000.00",Printers
719,HP Deskjet 1212 Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/81/5a/mrp.jpg.8be334815a.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,319.00","18,999.00",Printers
720,HP Deskjet 1212 Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b6/66/mrp.jpg.c62b86b666.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,329.00","16,999.00",Printers
721,HP Deskjet 1212 Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/10/97/mrp.jpg.019adc1097.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,359.00","16,400.00",Printers
722,HP Deskjet 1212 Colour Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/91/41/mrp.jpg.96a9369141.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,397.00","24,000.00",Printers
723,HP Deskjet 1212 Colour Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/64/6f/mrp.jpg.6b1c25646f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,397.00","22,000.00",Printers
724,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/99/e1/1212.jpg.cb37c999e1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,429.00","11,000.00",Printers
725,HP DeskJet 1212 Single Function Color Inkjet Prin,https://assets-mkpbg.gem.gov.in/img/othe/7088122/22/21/mrp.jpg.1a11f52221.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,438.00","24,000.00",Printers
726,KYOCERa Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6415867/64/8d/fs1040image1.jpg.026ce0648d.999x185x185.jpg,4.5 - 5.0,KYOCERa,"9,500.00","17,000.00",Printers
727,HP DeskJet 1212 Single Function Color Inkjet Prin,https://assets-mkpbg.gem.gov.in/img/othe/7088122/c7/d8/mrp.jpg.fab23ec7d8.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,519.00","22,000.00",Printers
728,Canon Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/d6/db/6030b1.png.cc2084d6db.999x185x185.jpg,4.5 - 5.0,Canon,"9,650.00","12,995.00",Printers
729,HP Deskjet 1212 Colour Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/80/b0/mrp.jpg.04880980b0.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,839.00","15,500.00",Printers
730,MEPL Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/4302157/15/60/mp25032.png.b385d21560.999x185x185.jpg,4.0 - 4.49,MEPL,"9,845.00","19,990.00",Printers
731,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,929.00","13,800.00",Printers
732,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"9,934.00","11,800.00",Printers
733,CWC Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/7437382/00/16/cwc10201.png.c6a77d0016.999x185x185.jpg,3.0 - 3.49,CWC,"10,000.00","25,000.00",Printers
734,hp Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6505504/5c/60/108w3.jpg.fcd9a25c60.999x185x185.jpg,4.0 - 4.49,hp,"10,000.00","22,519.00",Printers
735,EPSON inkjet Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6007588/da/b0/m100550px.png.0a2a53dab0.999x185x185.jpg,4.0 - 4.49,EPSON,"10,049.00","12,999.00",Printers
736,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,108.00","14,000.00",Printers
737,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,108.00","12,000.00",Printers
738,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,208.00","14,000.00",Printers
739,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,208.00","12,000.00",Printers
740,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,234.00","11,865.00",Printers
741,HP 1212 Inkjet Single function Color USB Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,234.00","13,865.00",Printers
742,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/85/fc/2335.jpg.9a442785fc.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,335.00","15,880.00",Printers
743,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/85/fc/2335.jpg.9a442785fc.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,339.00","15,870.00",Printers
744,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/41/01/3070.jpg.af1dc54101.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,398.00","14,500.00",Printers
745,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,445.00","15,150.00",Printers
746,Canon Pixma MG 3070S All in One Wireless Inkjet Inkjet,https://assets-mkpbg.gem.gov.in/img/othe/7088122/08/8b/mrp.jpg.c6ec29088b.999x185x185.jpg,4.5 - 5.0,BANDHARA,"13,180.00","14,645.00",Printers
747,Canon Pixma MG 3070S All in One Wireless Inkjet Inkjet,https://assets-mkpbg.gem.gov.in/img/othe/7088122/08/8b/mrp.jpg.c6ec29088b.999x185x185.jpg,4.5 - 5.0,BANDHARA,"13,300.00","14,790.00",Printers
748,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,466.00","13,635.00",Printers
749,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,475.00","15,653.00",Printers
750,HP DeskJet Plus 4123 Multi function WiFi Color Pri Pri,https://assets-mkpbg.gem.gov.in/img/othe/7088122/9c/6a/mrp.jpg.f390b99c6a.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,480.00","18,870.00",Printers
751,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/14/55/g10101.png.c926b91455.999x185x185.jpg,4.0 - 4.49,Canon,"10,499.00","14,035.00",Printers
752,"HP Deskjet 4123 Printer, Automatic Document Feeder Feeder",https://assets-mkpbg.gem.gov.in/img/othe/7088122/9c/6a/mrp.jpg.f390b99c6a.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,515.00","18,870.00",Printers
753,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,534.00","15,250.00",Printers
754,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,534.00","13,250.00",Printers
755,EPSON inkjet Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6007588/ff/4c/m1100.png.d4df68ff4c.999x185x185.jpg,4.0 - 4.49,EPSON,"10,700.00","12,599.00",Printers
756,"HP Deskjet 2332 Colour Printer, Scanner and Copier Copier",https://assets-mkpbg.gem.gov.in/img/othe/7088122/28/50/mrp.jpg.ffcc552850.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,748.00","15,810.00",Printers
757,"HP Deskjet 2332 Colour Printer, Scanner and Copier Copier",https://assets-mkpbg.gem.gov.in/img/othe/7088122/d3/02/mrp.jpg.33c45cd302.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,748.00","13,770.00",Printers
758,MEPL Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/4302157/15/60/mp2503w2.png.b385d21560.999x185x185.jpg,4.0 - 4.49,MEPL,"10,750.00","20,990.00",Printers
759,Epson EcoTank M1100 Monochrome InkTank Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/f5/7b/mrp.jpg.25671ff57b.999x185x185.jpg,4.5 - 5.0,BANDHARA,"16,845.00","18,870.00",Printers
760,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,998.00","13,000.00",Printers
761,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"10,998.00","15,000.00",Printers
762,TOYOSHI Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/4302157/19/a4/3.png.44c7c719a4.999x185x185.jpg,4.0 - 4.49,TOYOSHI,"11,000.00","18,990.00",Printers
763,BANDHARA inkjet Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/7c/db/1100.jpg.1918d77cdb.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,000.00","18,500.00",Printers
764,TOYOSHI Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/4302157/e1/b4/2.png.bff1b2e1b4.999x185x185.jpg,4.0 - 4.49,TOYOSHI,"11,000.00","18,990.00",Printers
765,hp Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6505504/55/cc/m208dw1.jpg.b531c655cc.999x185x185.jpg,4.5 - 5.0,hp,"11,040.00","17,385.00",Printers
766,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/18/37/17371a5983fdeba204322849764ed6649f324g1x30blkasfrclen362.png.2ee42e1837.999x185x185.jpg,4.0 - 4.49,Canon,"11,059.10","17,085.00",Printers
767,Canon Pixma E470 All in One Inkjet Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/7e/4f/mrp.jpg.1c3e9a7e4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,085.00","18,685.00",Printers
768,Canon Pixma E470 All in One Inkjet Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/7e/4f/mrp.jpg.1c3e9a7e4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,095.00","18,870.00",Printers
769,hp Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6505504/89/15/108a1.png.95a1798915.999x185x185.jpg,4.5 - 5.0,hp,"12,450.00","14,204.00",Printers
770,brother Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1731168/9d/5f/download.jfif.ff7e1c9d5f.999x185x185.jpg,4.5 - 5.0,brother,"15,230.00","22,000.00",Printers
771,Epson EcoTank M1100 Monochrome InkTank Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/f5/7b/mrp.jpg.25671ff57b.999x185x185.jpg,4.5 - 5.0,BANDHARA,"16,750.00","18,685.00",Printers
772,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,110.00","13,770.00",Printers
773,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,125.00","13,770.00",Printers
774,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,125.00","15,300.00",Printers
775,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,135.00","15,300.00",Printers
776,Canon Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/30/a1/6030w1.png.5de12e30a1.999x185x185.jpg,4.0 - 4.49,Canon,"11,194.50","13,995.00",Printers
777,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,237.00","16,830.00",Printers
778,"HP Deskjet Ink Advantage 2778 AIO Printer, Copy, S S",https://assets-mkpbg.gem.gov.in/img/othe/7088122/bf/65/mrp.jpg.785fbebf65.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,245.00","16,830.00",Printers
779,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,247.00","15,769.00",Printers
780,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,248.00","15,150.00",Printers
781,Canon inkjet Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/d6/d5/gm20701.png.5ea516d6d5.999x185x185.jpg,4.5 - 5.0,Canon,"11,296.00","15,785.00",Printers
782,hp Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6505504/5c/60/108w1.jpg.fcd9a25c60.999x185x185.jpg,4.5 - 5.0,hp,"13,500.00","15,085.00",Printers
783,hp Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6505504/11/21/108a1.jpg.cd49571121.999x185x185.jpg,4.5 - 5.0,hp,"14,100.00","16,680.00",Printers
784,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/83/62/41701.png.4cf75e8362.999x185x185.jpg,4.0 - 4.49,Canon,"11,247.00","12,810.00",Printers
785,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,250.00","13,770.00",Printers
786,"HP Deskjet Ink Advantage 2778 AIO Printer, Copy, S S",https://assets-mkpbg.gem.gov.in/img/othe/7088122/bf/65/mrp.jpg.785fbebf65.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,255.00","16,665.00",Printers
787,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/ec/85/2729.jpg.7067fbec85.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,260.00","15,000.00",Printers
788,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/ec/85/2729.jpg.7067fbec85.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,270.00","13,500.00",Printers
789,Canon inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1613665/83/62/41701.png.4cf75e8362.999x185x185.jpg,4.0 - 4.49,Canon,"11,272.50","15,030.00",Printers
790,Canon Pixma E470 All in One Inkjet Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/9a/ee/mrp.jpg.06bcac9aee.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,299.00","20,910.00",Printers
791,TOYOSHI Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/4302157/54/17/1.png.2414ec5417.999x185x185.jpg,4.0 - 4.49,TOYOSHI,"11,300.00","19,990.00",Printers
792,Canon Pixma E470 All in One Inkjet Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/7e/4f/mrp.jpg.1c3e9a7e4f.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,302.00","18,870.00",Printers
793,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/92/e2/470.jpg.e102dc92e2.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,315.00","18,500.00",Printers
794,"HP Deskjet Ink Advantage 2776 AIO Printer, Copy, S S",https://assets-mkpbg.gem.gov.in/img/othe/7088122/8b/a7/mrp.jpg.2beb4a8ba7.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,322.00","15,300.00",Printers
795,"HP Deskjet Ink Advantage 2776 AIO Printer, Copy, S S",https://assets-mkpbg.gem.gov.in/img/othe/7088122/8b/a7/mrp.jpg.2beb4a8ba7.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,335.00","15,150.00",Printers
796,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,350.00","15,653.00",Printers
797,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,362.00","15,808.00",Printers
798,brother Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/1731168/62/01/download.jfif.28d8646201.999x185x185.jpg,4.5 - 5.0,brother,"11,373.00","15,590.00",Printers
799,"HP Deskjet 2729 AIO Printer, Copy, Scan, WiFi, Blu Blu",https://assets-mkpbg.gem.gov.in/img/othe/7088122/25/a9/mrp.jpg.24b6f425a9.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,380.00","15,614.00",Printers
800,EPSON inkjet Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/6007588/da/b0/m100550px.png.0a2a53dab0.999x185x185.jpg,4.0 - 4.49,EPSON,"11,389.99","12,999.00",Printers
801,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/85/fc/2335.jpg.9a442785fc.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,390.00","13,500.00",Printers
802,TOYOSHI Laser Mono Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/4302157/e1/b4/2.png.bff1b2e1b4.999x185x185.jpg,4.0 - 4.49,TOYOSHI,"11,400.00","19,990.00",Printers
803,HP DeskJet Ink Advantage 4178 All in One Printer Printer,https://assets-mkpbg.gem.gov.in/img/othe/7088122/7f/95/mrp.jpg.0c480a7f95.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,425.00","20,705.00",Printers
804,"HP Deskjet Ink Advantage 2778 AIO Printer, Copy, S S",https://assets-mkpbg.gem.gov.in/img/othe/7088122/93/73/mrp.jpg.063f349373.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,425.00","18,870.00",Printers
805,"HP Deskjet 2332 Colour Printer, Scanner and Copi",https://assets-mkpbg.gem.gov.in/img/othe/7088122/5e/86/mrp.jpg.6a01025e86.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,428.00","15,500.00",Printers
806,"HP Deskjet 2332 Colour Printer, Scanner and Copi",https://assets-mkpbg.gem.gov.in/img/othe/7088122/4b/c6/mrp.jpg.d67c0a4bc6.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,428.00","13,500.00",Printers
807,BANDHARA inkjet Colour Computer Printers for A4 paper size,https://assets-mkpbg.gem.gov.in/img/othe/5603833/2b/87/2778.jpg.dafcff2b87.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,440.00","16,500.00",Printers
808,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/b4/c1/mrp.jpg.be3782b4c1.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,448.00","15,000.00",Printers
809,HP DeskJet 1212 Single Function Color Inkjet Print,https://assets-mkpbg.gem.gov.in/img/othe/7088122/52/74/mrp.jpg.b7090c5274.999x185x185.jpg,4.5 - 5.0,BANDHARA,"11,448.00","13,000.00",Printers
